ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
solute:inorganic anion antiporter activity	solute:inorganic anion antiporter activity	8/5997	10/25972	0.8	3.46466566616642	4.27126885522294	0.000229157220061743	0.00293683068868602	0.00233918104135048	LOC118491700/LOC110941823/LOC110941287/LOC110879803/LOC110880074/LOC118482285/LOC110884347/LOC110899217	8
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	21/5997	44/25972	0.477272727272727	2.06698803947428	3.88122970819743	0.000291619116063743	0.00368879245514396	0.00293811740996553	LOC110904420/LOC110929069/LOC118490247/LOC110937047/LOC110938076/LOC110940389/LOC110864242/LOC110864236/LOC110865918/LOC110867846/LOC110868792/LOC110872322/LOC110878241/LOC110886370/LOC110886693/LOC110894131/LOC110895257/LOC118485751/LOC110908027/LOC110904717/LOC110925422	21
Ino80 complex	Ino80 complex	13/5997	22/25972	0.590909090909091	2.55912804887292	4.008597123342	0.000303205130024528	0.00378617688004987	0.00301568395179591	LOC110867103/LOC110936367/LOC110864608/LOC118480428/LOC110877645/LOC110884863/LOC110886117/LOC110893755/LOC110899771/LOC110904307/LOC110911299/LOC110912671/LOC110926407	13
peptidyl-L-cysteine S-palmitoylation	peptidyl-L-cysteine S-palmitoylation	16/5997	30/25972	0.533333333333333	2.30977711077761	3.93300286689192	0.000313195729330046	0.0038131580045933	0.00303717437521373	LOC110929413/LOC110931100/LOC110937736/LOC110941768/LOC110915643/LOC110869459/LOC110871878/LOC110877626/LOC110878286/LOC110879961/LOC110894297/LOC110911203/LOC110912555/LOC110918610/LOC110926242/LOC110926382	16
protein-cysteine S-palmitoyltransferase activity	protein-cysteine S-palmitoyltransferase activity	16/5997	30/25972	0.533333333333333	2.30977711077761	3.93300286689192	0.000313195729330046	0.0038131580045933	0.00303717437521373	LOC110929413/LOC110931100/LOC110937736/LOC110941768/LOC110915643/LOC110869459/LOC110871878/LOC110877626/LOC110878286/LOC110879961/LOC110894297/LOC110911203/LOC110912555/LOC110918610/LOC110926242/LOC110926382	16
vesicle docking involved in exocytosis	vesicle docking involved in exocytosis	10/5997	15/25972	0.666666666666667	2.88722138847201	4.00598388043904	0.000399071069532383	0.00479870644104372	0.00382216216043361	LOC110904411/LOC110929590/LOC110864316/LOC110867801/LOC110942226/LOC110941498/LOC110898250/LOC110904394/LOC110904636/LOC110926237	10
protein import into nucleus	protein import into nucleus	25/5997	57/25972	0.43859649122807	1.89948775557369	3.72498942033707	0.000416154998476154	0.00494310937214358	0.00393717886876669	LOC110876676/LOC110933560/LOC110927183/LOC110929478/LOC110929589/LOC110930218/LOC110937562/LOC110937965/LOC110871954/LOC110880298/LOC110916667/LOC110894392/LOC110894395/LOC110928674/LOC110897696/LOC110897815/LOC110898477/LOC110898778/LOC110899537/LOC110908744/LOC110904909/LOC110910947/LOC110871756/LOC110939255/LOC110918798	25
membrane coat	membrane coat	12/5997	20/25972	0.6	2.59849924962481	3.91841098096184	0.000428435789344723	0.00496781498597333	0.00395685685146693	LOC110926651/LOC110932380/LOC110940972/LOC110872591/LOC110897850/LOC110898070/LOC110899355/LOC110899566/LOC110904210/LOC110919628/LOC110895031/LOC110925390	12
oxidoreductase activity, acting on CH-OH group of donors	oxidoreductase activity, acting on CH-OH group of donors	12/5997	20/25972	0.6	2.59849924962481	3.91841098096184	0.000428435789344723	0.00496781498597333	0.00395685685146693	LOC110929308/LOC110929307/LOC110929300/LOC110929299/LOC110916839/LOC110886885/LOC110886886/LOC118490389/LOC110917615/LOC110877524/LOC110877473/LOC110918891	12
cysteine-type endopeptidase activity	cysteine-type endopeptidase activity	31/5997	76/25972	0.407894736842105	1.76652361268353	3.66677242997788	0.000434004572591794	0.00497318180828715	0.00396113151702975	LOC110876418/LOC110877675/LOC110930018/LOC110930142/LOC118491472/LOC110936796/LOC110940942/LOC110864558/LOC110868259/LOC110868485/LOC110911903/LOC118481705/LOC110899918/LOC110878008/LOC110884718/LOC110885191/LOC110886590/LOC110889151/LOC110889760/LOC110891094/LOC118484768/LOC110869104/LOC110898439/LOC110904338/LOC110893946/LOC110912653/LOC110915052/LOC110918498/LOC110915498/LOC110919762/LOC110920795	31
MAP kinase activity	MAP kinase activity	13/5997	23/25972	0.565217391304348	2.4478616119654	3.80626152588898	0.000550180542357907	0.00623111451461164	0.00496307294636202	LOC110878310/LOC110929328/LOC118491492/LOC110937644/LOC110939907/LOC110941424/LOC110873325/LOC110877809/LOC110889792/LOC110890745/LOC110897519/LOC110912919/LOC110918256	13
endoplasmic reticulum	endoplasmic reticulum	103/5997	333/25972	0.309309309309309	1.33956668023702	3.41715446767286	0.000572744217547422	0.00641210192978378	0.00510722913892862	LOC110868620/LOC110877585/LOC110920880/LOC110883131/LOC110918529/LOC110929413/LOC110930246/LOC110931100/LOC110931053/LOC110936310/LOC110936477/LOC110936362/LOC110937736/LOC110937869/LOC110937955/LOC110938701/LOC110886316/LOC110899628/LOC110899627/LOC110941449/LOC110941768/LOC110864415/LOC110864610/LOC110915643/LOC110865688/LOC110867977/LOC110867842/LOC118480173/LOC110868662/LOC110871775/LOC110871788/LOC110869427/LOC110869459/LOC110871878/LOC110871927/LOC110872152/LOC110872844/LOC110877771/LOC110877626/LOC110878286/LOC110878510/LOC110878654/LOC110878808/LOC110878868/LOC110915226/LOC110879791/LOC118481799/LOC110879961/LOC110880214/LOC110884998/LOC110886069/LOC110886388/LOC110886537/LOC110889498/LOC110889506/LOC110889756/LOC110890136/LOC110889180/LOC110867709/LOC110888243/LOC110895982/LOC110894141/LOC110894212/LOC110894297/LOC110894423/LOC110894494/LOC110894499/LOC110899159/LOC110904838/LOC110895351/LOC110943084/LOC110883553/LOC110899500/LOC110901830/LOC110899498/LOC110908693/LOC110909052/LOC110910523/LOC110910563/LOC110911203/LOC110911436/LOC110889377/LOC110911572/LOC110911812/LOC110912038/LOC110912555/LOC110912718/LOC110918610/LOC110915000/LOC110916687/LOC110915258/LOC110920112/LOC110914943/LOC110915183/LOC110921500/LOC110926413/LOC110920615/LOC110921779/LOC110926242/LOC110926382/LOC110926315/LOC110923165/LOC110922562	103
intra-Golgi vesicle-mediated transport	intra-Golgi vesicle-mediated transport	19/5997	40/25972	0.475	2.05714523928631	3.66618700828081	0.000604918856840413	0.00662099190819302	0.00527360967938858	LOC110916486/LOC110929057/LOC110884639/LOC110935427/LOC110935617/LOC110936394/LOC110936393/LOC110868038/LOC110868040/LOC110868041/LOC110880122/LOC110886069/LOC110886243/LOC110894073/LOC110904575/LOC110899159/LOC110909293/LOC110917508/LOC110916687	19
chromatin binding	chromatin binding	40/5997	107/25972	0.373831775700935	1.61900264774132	3.51557300260078	0.000604998233910861	0.00662099190819302	0.00527360967938858	LOC110943717/LOC110881881/LOC110881796/LOC110881846/LOC110933011/LOC110884355/LOC110884310/LOC110916085/LOC110921428/LOC110929619/LOC110930931/LOC110937938/LOC110891067/LOC110941483/LOC110868292/LOC110868291/LOC110878240/LOC110879694/LOC110880116/LOC110880198/LOC110885699/LOC110885883/LOC110886047/LOC110890169/LOC110891525/LOC110893937/LOC110895866/LOC110898721/LOC110899997/LOC110899996/LOC110908394/LOC110908913/LOC110903948/LOC110904491/LOC110911175/LOC110918655/LOC110921309/LOC110920672/LOC110924675/LOC110920648	40
alpha-mannosidase activity	alpha-mannosidase activity	8/5997	11/25972	0.727272727272727	3.14969606015129	3.90733512116579	0.000669084286873862	0.00708356625451241	0.00564204942135053	LOC118491438/LOC110932471/LOC110879976/LOC110903921/LOC110911075/LOC110911974/LOC110918649/LOC110915454	8
endosome membrane	endosome membrane	8/5997	11/25972	0.727272727272727	3.14969606015129	3.90733512116579	0.000669084286873862	0.00708356625451241	0.00564204942135053	LOC110935445/LOC110871953/LOC110886441/LOC110886851/LOC110886840/LOC110924224/LOC110895535/LOC110911404	8
plant-type hypersensitive response	plant-type hypersensitive response	8/5997	11/25972	0.727272727272727	3.14969606015129	3.90733512116579	0.000669084286873862	0.00708356625451241	0.00564204942135053	LOC110875236/LOC110929038/LOC110936927/LOC110877878/LOC110884422/LOC110890729/LOC110909818/LOC110911806	8
P-body	P-body	27/5997	65/25972	0.415384615384615	1.79896101897102	3.53379761312854	0.000709277971210409	0.00742835208557998	0.005916670795496	LOC110922281/LOC110927205/LOC110929782/LOC110930595/LOC110937806/LOC110938003/LOC110864396/LOC110864689/LOC110864903/LOC110878164/LOC110915979/LOC110885626/LOC110890087/LOC110889870/LOC110890141/LOC110918116/LOC110897371/LOC110868158/LOC110902817/LOC110899077/LOC110899619/LOC110879305/LOC110904619/LOC110911335/LOC110915038/LOC110935820/LOC110926354	27
structural constituent of nuclear pore	structural constituent of nuclear pore	16/5997	32/25972	0.5	2.16541604135401	3.614422869287	0.000801144481689686	0.0082138392122711	0.00654231006100054	LOC118479786/LOC110904228/LOC110929589/LOC110930218/LOC110937965/LOC110871954/LOC110880170/LOC110880298/LOC110894392/LOC110894395/LOC110897696/LOC110898477/LOC110899537/LOC110904909/LOC110871756/LOC110917254	16
trehalose biosynthetic process	trehalose biosynthetic process	16/5997	32/25972	0.5	2.16541604135401	3.614422869287	0.000801144481689686	0.0082138392122711	0.00654231006100054	LOC110929887/LOC110929427/LOC110865498/LOC110944908/LOC110869195/LOC110878634/LOC110876961/LOC110889842/LOC110897517/LOC110905040/LOC110922798/LOC110913959/LOC110915558/LOC110920678/LOC110922737/LOC110924361	16
histone H3K9 demethylase activity	histone H3K9 demethylase activity	10/5997	16/25972	0.625	2.70677005169251	3.74183031282365	0.000843701588152212	0.00847180769959025	0.00674778155689832	LOC110864993/LOC110937904/LOC110939759/LOC110940261/LOC110879789/LOC110922488/LOC110897732/LOC110908467/LOC110911866/LOC110911863	10
phosphatidylinositol phosphate biosynthetic process	phosphatidylinositol phosphate biosynthetic process	10/5997	16/25972	0.625	2.70677005169251	3.74183031282365	0.000843701588152212	0.00847180769959025	0.00674778155689832	LOC110872288/LOC110935445/LOC110878638/LOC110886075/LOC110886441/LOC110886840/LOC110895535/LOC110918067/LOC110923355/LOC110923354	10
protein targeting to membrane	protein targeting to membrane	18/5997	38/25972	0.473684210526316	2.05144677601959	3.55395811624992	0.000872454612871994	0.00867113054017675	0.00690654188707475	LOC110875444/LOC110929413/LOC110931100/LOC110937736/LOC110941768/LOC110915643/LOC110869459/LOC110871878/LOC110877626/LOC110878286/LOC110879961/LOC110890952/LOC110894297/LOC110911203/LOC110912555/LOC110918610/LOC110926242/LOC110926382	18
endoplasmic reticulum exit site	endoplasmic reticulum exit site	13/5997	24/25972	0.541666666666667	2.34586737813351	3.61429760004635	0.0009474979182821	0.00932184820612894	0.00742483748829248	LOC110872130/LOC110918679/LOC110873142/LOC110886963/LOC110898117/LOC110899660/LOC110910507/LOC110865861/LOC110915366/LOC110915825/LOC110918195/LOC118489217/LOC110922061	13
defense response	defense response	93/5997	301/25972	0.308970099667774	1.33809762023869	3.23274861936365	0.00106484013882061	0.0102322533591249	0.00814997376599491	LOC110874242/LOC110887746/LOC110923780/LOC110923788/LOC110928690/LOC110931303/LOC110931297/LOC110928753/LOC110929734/LOC110935505/LOC110935529/LOC110932752/LOC110935557/LOC110932758/LOC110932760/LOC110935564/LOC110935571/LOC110936916/LOC110942792/LOC110871763/LOC110869411/LOC110871778/LOC110870752/LOC110871773/LOC110871800/LOC110871799/LOC110884542/LOC110875213/LOC110877132/LOC110877134/LOC110877131/LOC110875232/LOC110875225/LOC118481941/LOC110877148/LOC110877147/LOC110875240/LOC110877146/LOC110875237/LOC110877151/LOC110877161/LOC110874099/LOC110875259/LOC110925486/LOC110924474/LOC110875323/LOC110877208/LOC110875300/LOC110877202/LOC110898036/LOC110877008/LOC110874027/LOC110877005/LOC110875280/LOC110875281/LOC110874113/LOC110877186/LOC110877185/LOC110875305/LOC110877199/LOC110877198/LOC110875289/LOC110875286/LOC110875284/LOC110877191/LOC110877223/LOC110877227/LOC110877237/LOC110877300/LOC110931388/LOC110877402/LOC110878671/LOC110878669/LOC110878670/LOC110876345/LOC110930760/LOC110879263/LOC110890543/LOC110884789/LOC110895299/LOC110899273/LOC110904211/LOC110911073/LOC110913520/LOC118479342/LOC110871754/LOC110871753/LOC110894248/LOC110912452/LOC110912767/LOC110937773/LOC110915578/LOC110865814	93
nuclear import signal receptor activity	nuclear import signal receptor activity	14/5997	27/25972	0.518518518518518	2.24561663547823	3.54819443822865	0.00107155014643814	0.0102322533591249	0.00814997376599491	LOC110876676/LOC110933560/LOC110883851/LOC110927183/LOC110929478/LOC110885461/LOC110916667/LOC110891489/LOC110897815/LOC110897866/LOC110898778/LOC110908744/LOC110917699/LOC110939255	14
nuclear localization sequence binding	nuclear localization sequence binding	14/5997	27/25972	0.518518518518518	2.24561663547823	3.54819443822865	0.00107155014643814	0.0102322533591249	0.00814997376599491	LOC110876676/LOC110933560/LOC110883851/LOC110927183/LOC110929478/LOC110885461/LOC110916667/LOC110891489/LOC110897815/LOC110897866/LOC110898778/LOC110908744/LOC110917699/LOC110939255	14
formation of translation preinitiation complex	formation of translation preinitiation complex	9/5997	14/25972	0.642857142857143	2.78410633888373	3.65861833583939	0.00117003128141047	0.0108534330294647	0.00864474239999512	LOC110879228/LOC118485660/LOC110864268/LOC110873367/LOC110885779/LOC110885778/LOC110889464/LOC110889774/LOC110915888	9
NuA4 histone acetyltransferase complex	NuA4 histone acetyltransferase complex	9/5997	14/25972	0.642857142857143	2.78410633888373	3.65861833583939	0.00117003128141047	0.0108534330294647	0.00864474239999512	LOC110864601/LOC110899463/LOC118480428/LOC110886117/LOC110893755/LOC110908999/LOC110904307/LOC110911433/LOC110912671	9
regulation of salicylic acid mediated signaling pathway	regulation of salicylic acid mediated signaling pathway	9/5997	14/25972	0.642857142857143	2.78410633888373	3.65861833583939	0.00117003128141047	0.0108534330294647	0.00864474239999512	LOC110875236/LOC110929038/LOC110936927/LOC110877878/LOC110898811/LOC110884422/LOC110890729/LOC110909818/LOC110911806	9
intracellular signal transduction	intracellular signal transduction	55/5997	163/25972	0.337423312883436	1.46132370888921	3.23729260273692	0.00124120441325683	0.0114050292312467	0.00908408791033055	LOC110941748/LOC110866405/LOC110867206/LOC110878310/LOC110924735/LOC110929328/LOC110929059/LOC110930268/LOC110930741/LOC110930824/LOC110930886/LOC118491492/LOC110936576/LOC110937644/LOC110939818/LOC110939907/LOC110940993/LOC110941424/LOC110872341/LOC110865680/LOC110899462/LOC110868253/LOC110866787/LOC110868712/LOC110869263/LOC110872400/LOC110872972/LOC110873325/LOC110941991/LOC110877809/LOC110878478/LOC110883992/LOC110885027/LOC110885524/LOC110884979/LOC110885370/LOC110889148/LOC110889792/LOC110890418/LOC110890745/LOC110894807/LOC110897402/LOC110897519/LOC110897592/LOC110899414/LOC110899783/LOC110899969/LOC110905078/LOC110909911/LOC110929087/LOC110912919/LOC110916330/LOC110915880/LOC110918256/LOC110866976	55
vesicle	vesicle	17/5997	36/25972	0.472222222222222	2.04511515016768	3.43820574426803	0.00125964243715466	0.0114662778858751	0.00913287236776177	LOC110870357/LOC118490101/LOC110937308/LOC110941457/LOC110941445/LOC110865787/LOC110873683/LOC110873682/LOC110877028/LOC110879548/LOC110880427/LOC110889163/LOC110890487/LOC110890727/LOC110898901/LOC110915910/LOC110915272	17
glucuronosyltransferase activity	glucuronosyltransferase activity	12/5997	22/25972	0.545454545454545	2.36227204511347	3.5024703745139	0.00137405090279832	0.0123919035122738	0.00987013172867801	LOC110927362/LOC110894477/LOC110870805/LOC110938004/LOC110943701/LOC110879238/LOC110885721/LOC110882595/LOC110894249/LOC110898873/LOC110891038/LOC110920930	12
galactosyltransferase activity	galactosyltransferase activity	8/5997	12/25972	0.666666666666667	2.88722138847201	3.58285386982473	0.00159979243719635	0.0139124806591897	0.0110812690433619	LOC110919518/LOC110936852/LOC110871855/LOC110878363/LOC110879748/LOC110887594/LOC110911729/LOC110916606	8
histone acetyltransferase complex	histone acetyltransferase complex	8/5997	12/25972	0.666666666666667	2.88722138847201	3.58285386982473	0.00159979243719635	0.0139124806591897	0.0110812690433619	LOC110941377/LOC110871933/LOC110879368/LOC110884050/LOC110889535/LOC110889539/LOC110904009/LOC110904255	8
trehalose-phosphatase activity	trehalose-phosphatase activity	8/5997	12/25972	0.666666666666667	2.88722138847201	3.58285386982473	0.00159979243719635	0.0139124806591897	0.0110812690433619	LOC110944908/LOC110869195/LOC110878634/LOC110876961/LOC110905040/LOC110922798/LOC110913959/LOC110924361	8
vacuolar acidification	vacuolar acidification	8/5997	12/25972	0.666666666666667	2.88722138847201	3.58285386982473	0.00159979243719635	0.0139124806591897	0.0110812690433619	LOC110919260/LOC110929167/LOC110886331/LOC110936378/LOC110873073/LOC110915321/LOC110868159/LOC110920770	8
magnesium ion transmembrane transporter activity	magnesium ion transmembrane transporter activity	14/5997	28/25972	0.5	2.16541604135401	3.38072235991329	0.00169068294146656	0.0144449577630564	0.0115053862221686	LOC110910854/LOC110926922/LOC110941604/LOC110865683/LOC110877881/LOC110878981/LOC110879991/LOC110880031/LOC110884043/LOC110867727/LOC110895933/LOC110904206/LOC110910496/LOC110915975	14
magnesium ion transport	magnesium ion transport	14/5997	28/25972	0.5	2.16541604135401	3.38072235991329	0.00169068294146656	0.0144449577630564	0.0115053862221686	LOC110910854/LOC110926922/LOC110941604/LOC110865683/LOC110877881/LOC110878981/LOC110879991/LOC110880031/LOC110884043/LOC110867727/LOC110895933/LOC110904206/LOC110910496/LOC110915975	14
box H/ACA snoRNA binding	box H/ACA snoRNA binding	7/5997	10/25972	0.7	3.03158245789561	3.52073508319846	0.00213589954202773	0.017630221643517	0.0140424439114579	LOC118480431/LOC110872308/LOC110881399/LOC110869094/LOC110907756/LOC110883277/LOC110916654	7
eukaryotic translation initiation factor 2 complex	eukaryotic translation initiation factor 2 complex	7/5997	10/25972	0.7	3.03158245789561	3.52073508319846	0.00213589954202773	0.017630221643517	0.0140424439114579	LOC110879228/LOC118485660/LOC110930712/LOC110864268/LOC110873367/LOC110889774/LOC110899864	7
mitochondrial phosphate ion transmembrane transport	mitochondrial phosphate ion transmembrane transport	7/5997	10/25972	0.7	3.03158245789561	3.52073508319846	0.00213589954202773	0.017630221643517	0.0140424439114579	LOC110911048/LOC110941531/LOC110868572/LOC110868574/LOC110879985/LOC110911304/LOC110923569	7
sucrose metabolic process	sucrose metabolic process	7/5997	10/25972	0.7	3.03158245789561	3.52073508319846	0.00213589954202773	0.017630221643517	0.0140424439114579	LOC110942429/LOC110928688/LOC110937070/LOC110941362/LOC110894590/LOC110893891/LOC110909168	7
cellulose biosynthetic process	cellulose biosynthetic process	21/5997	50/25972	0.42	1.81894947473737	3.17596585217159	0.00227244185788386	0.0185996501645284	0.0148145922092915	LOC110876424/LOC110917417/LOC110937503/LOC110935245/LOC110938148/LOC110938151/LOC110938153/LOC110938152/LOC110938154/LOC110942291/LOC110942290/LOC110871527/LOC110877829/LOC110883847/LOC110885415/LOC110893330/LOC110902817/LOC110906254/LOC110910338/LOC110915073/LOC110918766	21
vacuolar membrane	vacuolar membrane	30/5997	80/25972	0.375	1.62406203101551	3.06307704763376	0.00260239354632091	0.0211227609509714	0.0168242459968291	LOC110899387/LOC110899389/LOC110901748/LOC110899391/LOC110899390/LOC110869721/LOC110871436/LOC110908714/LOC110928973/LOC110872290/LOC110935527/LOC110945075/LOC110877917/LOC110878455/LOC110880211/LOC110884252/LOC110884254/LOC110881076/LOC110886071/LOC110886882/LOC110889223/LOC110888129/LOC110890369/LOC110930311/LOC110903996/LOC110905142/LOC110905141/LOC110916532/LOC110921873/LOC110922834	30
mediator complex	mediator complex	23/5997	57/25972	0.403508771929825	1.7475287351278	3.09569153386977	0.00269176508884508	0.0216675966655794	0.0172582067897244	LOC110871897/LOC110872969/LOC110929172/LOC110930015/LOC110930145/LOC110931060/LOC118491435/LOC110872807/LOC110879921/LOC110884442/LOC110894199/LOC110899205/LOC110899252/LOC110900385/LOC110908726/LOC110907369/LOC110904598/LOC118487271/LOC110916031/LOC110918924/LOC110916165/LOC110918736/LOC110923453	23
peroxisome	peroxisome	26/5997	67/25972	0.388059701492537	1.68062140522998	3.05646321191958	0.00282255821102073	0.0225341942420836	0.0179484504014002	LOC110871177/LOC110898783/LOC110915686/LOC110928562/LOC110878548/LOC110930110/LOC110934318/LOC110903750/LOC110865220/LOC110884021/LOC110925667/LOC110872272/LOC110873148/LOC110941185/LOC110886914/LOC110893751/LOC110894649/LOC110894758/LOC110894757/LOC110895281/LOC110897523/LOC110907947/LOC110868201/LOC110882585/LOC110926367/LOC110921258	26
protein secretion	protein secretion	10/5997	18/25972	0.555555555555556	2.40601782372668	3.26958697868829	0.00290382046708233	0.0228090414107918	0.0181673657405745	LOC110919081/LOC110904411/LOC110886069/LOC110889118/LOC110941498/LOC110899159/LOC110872623/LOC110898250/LOC110904394/LOC110916687	10
transcription elongation by RNA polymerase II	transcription elongation by RNA polymerase II	10/5997	18/25972	0.555555555555556	2.40601782372668	3.26958697868829	0.00290382046708233	0.0228090414107918	0.0181673657405745	LOC110938018/LOC110865368/LOC110869135/LOC110873052/LOC110875165/LOC110878137/LOC110880198/LOC110885399/LOC110904961/LOC110926415	10
transcription corepressor activity	transcription corepressor activity	21/5997	51/25972	0.411764705882353	1.78328379876213	3.06793618917002	0.00303343371722498	0.023636515524617	0.0188264475755352	LOC110926651/LOC110876197/LOC110926622/LOC110930621/LOC110933973/LOC110864601/LOC110864672/LOC110878911/LOC110868603/LOC110896141/LOC110879252/LOC110883921/LOC110884104/LOC110885062/LOC110909301/LOC110903922/LOC110910292/LOC110910681/LOC110911159/LOC110923336/LOC110921400	21
positive regulation of proteasomal ubiquitin-dependent protein catabolic process	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	20/5997	48/25972	0.416666666666667	1.80451336779501	3.05682687956321	0.00320221499923614	0.0247536302321905	0.0197162276895325	LOC110911102/LOC110911083/LOC110886277/LOC110898949/LOC110898948/LOC110898945/LOC110898946/LOC110941141/LOC110926657/LOC110899031/LOC110879902/LOC110886198/LOC110886869/LOC110898450/LOC110898451/LOC110901182/LOC110898454/LOC110898456/LOC110920676/LOC110922443	20
mannose metabolic process	mannose metabolic process	8/5997	13/25972	0.615384615384615	2.66512743551263	3.29035790196113	0.00331817510007065	0.0250535081199133	0.0199550799571772	LOC118491438/LOC110932471/LOC110879976/LOC110903921/LOC110911075/LOC110911974/LOC110918649/LOC110915454	8
post-transcriptional regulation of gene expression	post-transcriptional regulation of gene expression	8/5997	13/25972	0.615384615384615	2.66512743551263	3.29035790196113	0.00331817510007065	0.0250535081199133	0.0199550799571772	LOC110868143/LOC110929068/LOC110940062/LOC110940524/LOC110865516/LOC110944814/LOC110872610/LOC110872622	8
protein localization to phagophore assembly site	protein localization to phagophore assembly site	8/5997	13/25972	0.615384615384615	2.66512743551263	3.29035790196113	0.00331817510007065	0.0250535081199133	0.0199550799571772	LOC110868388/LOC110925309/LOC110872369/LOC110877503/LOC110884011/LOC110903676/LOC110910413/LOC110910920	8
transcription factor TFIID complex	transcription factor TFIID complex	12/5997	24/25972	0.5	2.16541604135401	3.12969945609564	0.00359813921918455	0.0269003424838388	0.0214260806339449	LOC110930348/LOC110935474/LOC110942366/LOC110864370/LOC110864822/LOC110865920/LOC110879333/LOC110898467/LOC110925381/LOC110921899/LOC110921427/LOC110925393	12
plant-type vacuole	plant-type vacuole	17/5997	39/25972	0.435897435897436	1.88779860015478	3.04010333604437	0.0036456316302533	0.0269003424838388	0.0214260806339449	LOC110899387/LOC110899389/LOC110901748/LOC110899391/LOC110899390/LOC110871436/LOC110908714/LOC110928973/LOC110935527/LOC110945075/LOC110877917/LOC110880211/LOC110884252/LOC110884254/LOC110905142/LOC110905141/LOC110916532	17
vesicle fusion	vesicle fusion	17/5997	39/25972	0.435897435897436	1.88779860015478	3.04010333604437	0.0036456316302533	0.0269003424838388	0.0214260806339449	LOC110880452/LOC110928605/LOC110929494/LOC110930704/LOC110877213/LOC110877852/LOC110884977/LOC110886849/LOC110891056/LOC110891107/LOC110895668/LOC110899857/LOC110915954/LOC110918602/LOC110916204/LOC110926307/LOC110877588	17
mitochondrial matrix	mitochondrial matrix	15/5997	33/25972	0.454545454545455	1.96856003759455	3.05052696425611	0.00381135799498855	0.0279117495272094	0.0222316647590547	LOC110913120/LOC110929346/LOC110930245/LOC110936076/LOC110940810/LOC110868255/LOC110869235/LOC110871925/LOC110889540/LOC110894486/LOC110894739/LOC110895307/LOC110899503/LOC110918283/LOC110926352	15
mRNA catabolic process	mRNA catabolic process	9/5997	16/25972	0.5625	2.43609304652326	3.14841269225885	0.00423289018489593	0.0303149635300635	0.0241458209463491	LOC110943903/LOC110928929/LOC110937345/LOC110938003/LOC110880022/LOC110886738/LOC110908227/LOC110893872/LOC110917941	9
plant-type secondary cell wall biogenesis	plant-type secondary cell wall biogenesis	9/5997	16/25972	0.5625	2.43609304652326	3.14841269225885	0.00423289018489593	0.0303149635300635	0.0241458209463491	LOC110876314/LOC110937277/LOC110904952/LOC110879969/LOC110883762/LOC110912624/LOC110915356/LOC110924035/LOC110924148	9
transcription by RNA polymerase II	transcription by RNA polymerase II	9/5997	16/25972	0.5625	2.43609304652326	3.14841269225885	0.00423289018489593	0.0303149635300635	0.0241458209463491	LOC110868101/LOC110868272/LOC110920147/LOC110936463/LOC110934236/LOC110942151/LOC110942366/LOC110864822/LOC110884127	9
serine-type peptidase activity	serine-type peptidase activity	7/5997	11/25972	0.636363636363636	2.75598405263238	3.19171546538289	0.004702826238547	0.0334346916521517	0.0266306795067932	LOC110865876/LOC110877030/LOC110888884/LOC110891225/LOC110895990/LOC110898256/LOC110935910	7
exocytosis	exocytosis	22/5997	56/25972	0.392857142857143	1.70139831820672	2.87900695888637	0.00484321492861281	0.0341832705831078	0.0272269214522322	LOC110869257/LOC110880452/LOC110919540/LOC110935451/LOC118479524/LOC110865129/LOC110942226/LOC110868409/LOC110873213/LOC110920654/LOC110879492/LOC110879903/LOC110890443/LOC110891056/LOC110891107/LOC110904402/LOC110904636/LOC110912267/LOC110912379/LOC110917006/LOC110918110/LOC110926312	22
glycosyltransferase activity	glycosyltransferase activity	43/5997	129/25972	0.333333333333333	1.44361069423601	2.76753654982275	0.00507405916765569	0.0355549181963787	0.0283194366267493	LOC110913473/LOC118490113/LOC110929070/LOC110929027/LOC110930853/LOC110939609/LOC110940520/LOC110941784/LOC110942195/LOC110942223/LOC110908781/LOC110936638/LOC110872399/LOC110872424/LOC118481125/LOC110878032/LOC110877715/LOC118482094/LOC110879253/LOC110879277/LOC110879705/LOC110880123/LOC110884031/LOC110897671/LOC110891320/LOC118484656/LOC118486367/LOC110904156/LOC110909941/LOC110911170/LOC110911265/LOC110912345/LOC110917725/LOC110878184/LOC110917703/LOC110917638/LOC118487980/LOC110920998/LOC110923545/LOC110921546/LOC118479353/LOC110926090/LOC110878618	43
90S preribosome	90S preribosome	11/5997	22/25972	0.5	2.16541604135401	2.99634362568579	0.00527031233464151	0.0364062710208569	0.0289975378173258	LOC110904420/LOC118490247/LOC110937141/LOC110938076/LOC110940389/LOC110886370/LOC110894131/LOC110908313/LOC110912268/LOC110915141/LOC110926290	11
autophagy	autophagy	11/5997	22/25972	0.5	2.16541604135401	2.99634362568579	0.00527031233464151	0.0364062710208569	0.0289975378173258	LOC110942066/LOC110916554/LOC110868727/LOC110873142/LOC110884164/LOC110899660/LOC110903876/LOC110915366/LOC110915825/LOC110904693/LOC118489217	11
